path,clipdet_latent10k_plus,Corvi2023,fusion
ai-gen/midjourney-v5/r1644d874t.png,-1.0914279,12.014204,12.303688
ai-gen/midjourney-v5/r1a845144t.png,-1.5406866,9.938893,10.133016
ai-gen/midjourney-v5/r1d679eaet.png,-1.5848131,16.626446,16.812914
ai-gen/midjourney-v5/r12f3bbfat.png,0.8699825,14.959156,16.179062
ai-gen/midjourney-v5/r11e134c7t.png,0.80153036,18.713013,19.88517
ai-gen/midjourney-v5/r1ef8b85ft.png,-0.89967227,14.404477,14.745727
ai-gen/midjourney-v5/r096982ddt.png,0.22017714,11.518341,12.327629
ai-gen/midjourney-v5/r1a343192t.png,-1.4956272,9.776321,9.978544
ai-gen/midjourney-v5/r0cc5a33ct.png,-0.4351493,12.294016,12.793076
ai-gen/midjourney-v5/r09dc6407t.png,0.52036536,7.6145577,8.601669
ai-gen/midjourney-v5/r0314c3f9t.png,0.10970327,22.956457,23.70596
ai-gen/midjourney-v5/r07db8a54t.png,-0.817202,5.143387,5.510973
ai-gen/midjourney-v5/r1c31a90bt.png,-2.3012786,13.922933,14.018362
ai-gen/midjourney-v5/r0d280006t.png,-0.9931766,12.2200775,12.53518
ai-gen/midjourney-v5/r0eb9e900t.png,0.13062415,7.668119,8.428958
ai-gen/midjourney-v5/r1011a436t.png,-2.3834348,17.74228,17.830503
ai-gen/midjourney-v5/r1c56a2bct.png,-0.21089925,8.657673,9.250998
ai-gen/midjourney-v5/r1b177fe1t.png,-1.1841335,18.396309,18.663286
ai-gen/midjourney-v5/r16654024t.png,0.035950392,4.620791,5.337074
ai-gen/midjourney-v5/r0b3220e1t.png,-0.7032187,8.803913,9.206082
ai-gen/midjourney-v5/r15f07f9dt.png,-1.2303084,18.955538,19.211885
ai-gen/midjourney-v5/r04851bf9t.png,-0.47256038,2.332591,2.8537045
ai-gen/midjourney-v5/r0eb07be3t.png,-0.9697361,7.3142853,7.6359596
ai-gen/midjourney-v5/r1de108dft.png,-0.3688739,7.999656,8.525416
ai-gen/midjourney-v5/r1a28d44bt.png,-0.36499265,21.379404,21.906616
ai-gen/midjourney-v5/r0408fe9ft.png,-2.4058359,18.547,18.633352
ai-gen/midjourney-v5/r1a8fe570t.png,-1.862846,9.955338,10.099644
ai-gen/midjourney-v5/r0b735401t.png,-0.3333391,9.5933485,10.133679
ai-gen/midjourney-v5/r072421a1t.png,-1.2530606,3.2857604,3.5452864
ai-gen/midjourney-v5/r1bca2388t.png,0.6863129,12.23573,13.329794
ai-gen/midjourney-v5/r1bf4e594t.png,0.9296391,10.293153,11.555493
ai-gen/midjourney-v5/r0fb0a690t.png,-1.0286136,22.58813,22.893778
ai-gen/midjourney-v5/r0fae3dbdt.png,-0.51024777,6.9978275,7.468391
ai-gen/midjourney-v5/r062b9259t.png,0.21567145,23.07161,23.878395
ai-gen/midjourney-v5/r1f20d8b5t.png,-2.0384865,10.435645,10.558066
ai-gen/midjourney-v5/r128dfb38t.png,0.080723256,13.144148,13.878472
ai-gen/midjourney-v5/r04395e54t.png,-0.32395872,12.624687,13.168918
ai-gen/midjourney-v5/r0b82ae9bt.png,0.34793267,11.393043,12.275219
ai-gen/midjourney-v5/r0e35d1fct.png,-0.5736566,12.203606,12.65051
ai-gen/midjourney-v5/r0e5b5159t.png,-0.715697,5.370496,5.770027
ai-gen/midjourney-v5/r09ff1dcet.png,-1.6358095,16.478647,16.656622
ai-gen/midjourney-v5/r0d8d62edt.png,-0.06856689,4.4636993,5.1286974
ai-gen/midjourney-v5/r165fbf4ft.png,-0.25233725,11.096044,11.670967
ai-gen/midjourney-v5/r081ad6a3t.png,-0.24900451,2.991731,3.5898592
ai-gen/midjourney-v5/r1126b615t.png,1.0539644,14.563902,15.916899
ai-gen/midjourney-v5/r02513d19t.png,1.6246374,19.32824,21.13268
ai-gen/midjourney-v5/r0744a10et.png,-1.8575349,6.4523797,6.597607
ai-gen/midjourney-v5/r16ea6386t.png,0.83249867,14.010281,15.203918
ai-gen/midjourney-v5/r1db2847et.png,0.425747,14.123286,15.051796
ai-gen/midjourney-v5/r0f2c63d2t.png,0.26477215,16.173197,17.007467
ai-gen/midjourney-v5/r061db45ft.png,-1.019496,10.296293,10.604358
ai-gen/midjourney-v5/r0284aa1at.png,-1.358183,15.5990715,15.827901
ai-gen/midjourney-v5/r08873591t.png,-1.3138298,6.6712985,6.90963
ai-gen/midjourney-v5/r127608abt.png,-1.6207997,14.639827,14.820264
ai-gen/midjourney-v5/r045be2act.png,-1.0751572,3.7326896,4.0323567
ai-gen/midjourney-v5/r07cf907dt.png,-0.7282162,13.299919,13.693831
ai-gen/midjourney-v5/r125442fat.png,1.1677811,11.58425,13.022873
ai-gen/midjourney-v5/r04e19833t.png,-0.61182094,12.840683,13.273999
ai-gen/midjourney-v5/r02a0839et.png,0.047687262,7.4752755,8.192841
ai-gen/midjourney-v5/r01474187t.png,0.61107945,20.433893,21.478548
ai-gen/midjourney-v5/r05f66e6dt.png,-1.1057453,15.357512,15.643416
ai-gen/midjourney-v5/r00b3931bt.png,-1.8824649,13.453429,13.595116
ai-gen/midjourney-v5/r08d9a0cet.png,-1.7052054,13.481166,13.6481495
ai-gen/midjourney-v5/r01cf60c7t.png,-1.3739147,11.948181,12.173815
ai-gen/midjourney-v5/r1a57cb29t.png,-0.9798484,15.411572,15.730294
ai-gen/midjourney-v5/r088dcebft.png,-0.09919351,11.250635,11.895422
ai-gen/midjourney-v5/r0487f5cet.png,-0.25994378,12.519471,13.091071
ai-gen/midjourney-v5/r0e7b407bt.png,-3.40573,4.1881614,4.221292
ai-gen/midjourney-v5/r0f71782et.png,-0.7472218,17.120523,17.508287
ai-gen/midjourney-v5/r0e593c46t.png,-1.524058,18.203503,18.40057
ai-gen/midjourney-v5/r1cb7084et.png,-0.48367172,18.301779,18.782051
ai-gen/midjourney-v5/r0cea5432t.png,-1.9603214,9.503725,9.635475
ai-gen/midjourney-v5/r1d9a31fct.png,0.44260994,21.143452,22.082195
ai-gen/midjourney-v5/r022af74ct.png,0.35616753,8.915428,9.802512
ai-gen/midjourney-v5/r0af5a8cct.png,-0.5687051,7.789413,8.238253
ai-gen/midjourney-v5/r0eba1984t.png,-2.129778,13.328854,13.441167
ai-gen/midjourney-v5/r0f137652t.png,-0.96041906,15.167488,15.4915495
ai-gen/midjourney-v5/r1e504ebbt.png,-0.89521587,18.816162,19.1587
ai-gen/midjourney-v5/r04e818bat.png,-0.36154294,4.980101,5.5115457
ai-gen/midjourney-v5/r0c7fcc38t.png,-0.07414919,9.907342,10.564125
ai-gen/midjourney-v5/r05647b9at.png,-0.40416282,9.213284,9.72467
ai-gen/midjourney-v5/r1e8acc5ct.png,-0.4850822,10.917667,11.397409
ai-gen/midjourney-v5/r08079988t.png,0.22761932,8.764419,9.577925
ai-gen/midjourney-v5/r13b5b161t.png,-0.48135158,18.319176,18.800335
ai-gen/midjourney-v5/r084889d5t.png,-2.150903,9.696169,9.806266
ai-gen/midjourney-v5/r000da54ft.png,-0.6704849,5.9086547,6.32265
ai-gen/midjourney-v5/r1c99500bt.png,0.45815107,12.17952,13.127757
ai-gen/midjourney-v5/r152d9ff5t.png,0.25254503,16.750797,17.578169
ai-gen/midjourney-v5/r1dbef145t.png,0.17126742,14.427782,15.210226
ai-gen/midjourney-v5/r121f7893t.png,-0.30638996,15.715288,16.26693
ai-gen/midjourney-v5/r06836fdat.png,-1.8394427,13.954558,14.102035
ai-gen/midjourney-v5/r0518cf5dt.png,0.45311967,7.4316225,8.37714
ai-gen/midjourney-v5/r01058910t.png,-2.0462658,12.427144,12.548668
ai-gen/midjourney-v5/r0b42926ct.png,-0.6140082,12.892712,13.325259
ai-gen/midjourney-v5/r14289905t.png,-0.0063348114,11.572575,12.262565
ai-gen/midjourney-v5/r01a5f38at.png,-0.21879049,7.32984,7.919856
ai-gen/midjourney-v5/r02210c2at.png,-0.28499135,8.2230015,8.783886
ai-gen/midjourney-v5/r13934dc7t.png,0.2043691,15.089941,15.890485
ai-gen/midjourney-v5/r0e9b0485t.png,-1.391328,15.884264,16.106403
ai-gen/midjourney-v5/r16698b6et.png,1.5701283,9.015782,10.774992
ai-gen/midjourney-v5/r01291f20t.png,-1.1480812,3.2217934,3.5068958
ai-gen/midjourney-v5/r01511e3et.png,-1.208697,11.851324,12.112601
ai-gen/midjourney-v5/r0c9e4ff8t.png,-2.0884297,16.508389,16.625177
ai-gen/midjourney-v5/r115c449dt.png,-0.96455765,15.958965,16.281883
ai-gen/midjourney-v5/r028896d3t.png,-0.5151199,9.432004,9.900429
ai-gen/midjourney-v5/r15885978t.png,0.69809103,13.948568,15.05048
ai-gen/midjourney-v5/r164c1e13t.png,-0.24920812,5.6071463,6.1850395
ai-gen/midjourney-v5/r1aef663et.png,-1.8449053,13.562376,13.7091055
ai-gen/midjourney-v5/r1218b33at.png,-1.4427874,12.4651785,12.677277
ai-gen/midjourney-v5/r0e5dfc8et.png,-1.8591973,18.538572,18.683363
ai-gen/midjourney-v5/r0fe270aet.png,-1.6217113,8.963188,9.143496
ai-gen/midjourney-v5/r05d59d7ct.png,-0.669888,13.347143,13.760423
ai-gen/midjourney-v5/r0b07b945t.png,-1.0347338,14.383457,14.687496
ai-gen/midjourney-v5/r0e63dd12t.png,1.6021509,9.583338,11.369085
ai-gen/midjourney-v5/r1683028at.png,-1.9590503,14.535605,14.667504
ai-gen/midjourney-v5/r1ca5a385t.png,-0.89191353,12.523808,12.867307
ai-gen/midjourney-v5/r18ce12dct.png,0.5528518,5.4535728,6.4635887
ai-gen/midjourney-v5/r1639a65ct.png,-0.4450998,16.255213,16.750372
ai-gen/midjourney-v5/r13c7e92dt.png,-0.7580042,12.679903,13.064214
ai-gen/midjourney-v5/r17754c77t.png,-0.42642823,4.6773753,5.183536
ai-gen/midjourney-v5/r09445479t.png,-1.511394,14.313469,14.512814
ai-gen/midjourney-v5/r02f5c155t.png,-0.28300464,10.780004,11.341637
ai-gen/midjourney-v5/r18d9feeat.png,-1.0707562,11.722168,12.01689
ai-gen/midjourney-v5/r085a5f53t.png,-0.18845308,14.021275,14.624629
ai-gen/midjourney-v5/r18393aeet.png,-1.4391968,11.211836,11.4246235
ai-gen/midjourney-v5/r0f22c43ct.png,-1.4135053,14.9679985,15.185759
ai-gen/midjourney-v5/r1b262b72t.png,-1.2903216,17.096655,17.339745
ai-gen/midjourney-v5/r05ac4560t.png,-2.1893034,8.872018,8.978188
ai-gen/midjourney-v5/r0f1a3f00t.png,-1.8211211,4.237622,4.3896403
ai-gen/midjourney-v5/r0965e155t.png,-1.2970855,13.258848,13.500483
ai-gen/midjourney-v5/r13a9002bt.png,-1.1049485,10.774886,11.060992
ai-gen/midjourney-v5/r0342f22ct.png,-0.55472934,12.828533,13.282299
ai-gen/midjourney-v5/r07cfb432t.png,-1.414376,3.3920956,3.6162415
ai-gen/midjourney-v5/r17b873bct.png,-1.264547,8.581603,8.830353
ai-gen/midjourney-v5/r0108c383t.png,-1.3890456,9.491797,9.714407
ai-gen/midjourney-v5/r173ee7e8t.png,-1.0911655,7.8836913,8.173335
ai-gen/midjourney-v5/r07598392t.png,-0.35714263,6.200059,6.7313294
ai-gen/midjourney-v5/r0150031ft.png,-0.016683996,10.300119,10.984976
ai-gen/midjourney-v5/r04989a70t.png,-1.4339976,4.797385,5.0127554
ai-gen/midjourney-v5/r142787e2t.png,0.54456806,12.59266,13.594714
ai-gen/midjourney-v5/r12638c95t.png,-0.7958653,6.826264,7.1989856
ai-gen/midjourney-v5/r198ae140t.png,0.12999585,8.987428,9.74775
ai-gen/midjourney-v5/r1f11809bt.png,0.18576595,13.600405,14.390742
ai-gen/midjourney-v5/r0deb6dadt.png,-1.1946253,8.929023,9.193583
ai-gen/midjourney-v5/r1ab0bb20t.png,0.82901704,19.335285,20.526497
ai-gen/midjourney-v5/r12946364t.png,-0.34800515,10.108707,10.642932
ai-gen/midjourney-v5/r1c83ec1dt.png,-1.0773358,9.374384,9.66745
ai-gen/midjourney-v5/r142335f0t.png,-1.5954983,15.769491,15.954149
ai-gen/midjourney-v5/r181768b7t.png,-0.90627587,1.6913311,2.082344
ai-gen/midjourney-v5/r05772356t.png,-1.4047273,11.673273,11.892759
ai-gen/midjourney-v5/r0dff226et.png,-1.4063022,9.21902,9.438212
ai-gen/midjourney-v5/r128cc6fbt.png,-0.28536588,17.61633,18.176939
ai-gen/midjourney-v5/r1461e2d7t.png,0.0022628605,12.342659,13.036942
ai-gen/midjourney-v5/r1bc3a653t.png,-0.8993381,14.53507,14.876416
ai-gen/midjourney-v5/r065a0da9t.png,-1.3108858,18.739254,18.977942
ai-gen/midjourney-v5/r0edb165ft.png,0.08688432,14.057797,14.795331
ai-gen/midjourney-v5/r1a0968bft.png,1.2901764,15.334763,16.86806
ai-gen/midjourney-v5/r1cc0e4e1t.png,0.15954807,13.236744,14.012845
ai-gen/midjourney-v5/r0b99ac3ct.png,0.055339873,10.066252,10.787474
ai-gen/midjourney-v5/r08d2b4dat.png,-0.33018568,13.551002,14.092622
ai-gen/midjourney-v5/r06691aa5t.png,-1.1586403,5.0480275,5.32257
ai-gen/midjourney-v5/r1602555bt.png,-1.5007062,11.371732,11.573018
ai-gen/midjourney-v5/r1661f358t.png,-1.3586571,14.634743,14.863475
ai-gen/midjourney-v5/r0db31c3ft.png,1.2215483,19.56365,21.043533
ai-gen/midjourney-v5/r170b020bt.png,-1.152529,3.297285,3.5805957
ai-gen/midjourney-v5/r1c070921t.png,-0.89550304,8.691711,9.034216
ai-gen/midjourney-v5/r13907965t.png,0.049292654,14.100582,14.81868
ai-gen/midjourney-v5/r01170470t.png,0.14284721,8.388457,9.155699
ai-gen/midjourney-v5/r0c32591dt.png,-0.5092938,3.6167068,4.097321
ai-gen/midjourney-v5/r0d56c1d7t.png,0.079312295,12.027274,12.760866
ai-gen/midjourney-v5/r057282fet.png,0.5677335,13.124815,14.14159
ai-gen/midjourney-v5/r0d0ff43at.png,0.097922355,3.8701446,4.6243296
ai-gen/midjourney-v5/r03c8ddcft.png,-1.4470143,14.306989,14.51828
ai-gen/midjourney-v5/r0c5e9567t.png,-1.0761359,4.5115485,4.8076854
ai-gen/midjourney-v5/r03f41fdct.png,0.3523688,15.612604,16.497377
ai-gen/midjourney-v5/r001d260dt.png,-0.97237945,6.226167,6.547475
ai-gen/midjourney-v5/r097555c4t.png,-0.75766945,16.244986,16.629402
ai-gen/midjourney-v5/r102b4aa4t.png,-1.5242889,2.794316,3.0022194
ai-gen/midjourney-v5/r006b0e4bt.png,0.12627164,13.533016,14.291291
ai-gen/midjourney-v5/r169f694ft.png,-0.5558062,16.598515,17.051888
ai-gen/midjourney-v5/r0a2ff882t.png,-0.75961626,14.229039,14.612836
ai-gen/midjourney-v5/r13928401t.png,-1.5610795,5.545568,5.7367907
ai-gen/midjourney-v5/r1a499b96t.png,0.46999404,10.800048,11.755566
ai-gen/midjourney-v5/r0ebb5ca2t.png,-2.8017266,8.068209,8.127161
ai-gen/midjourney-v5/r0a776764t.png,0.030664802,15.406108,16.114704
ai-gen/midjourney-v5/r127d47e0t.png,-1.1639161,12.945465,13.217217
ai-gen/midjourney-v5/r1af60295t.png,-0.5140883,11.653076,12.1218605
ai-gen/midjourney-v5/r13ae7d1et.png,-1.2543714,13.955657,14.2066145
ai-gen/midjourney-v5/r1c9fdcf4t.png,-0.18396583,11.819049,12.424441
ai-gen/midjourney-v5/r11bf0779t.png,-0.88383055,9.885345,10.231215
ai-gen/midjourney-v5/r046852c1t.png,-0.3923403,9.739571,10.255691
ai-gen/midjourney-v5/r06e1a520t.png,-0.89163446,8.426514,8.770157
ai-gen/midjourney-v5/r07f99a1at.png,-1.2408892,12.856118,13.110085
ai-gen/midjourney-v5/r07ece355t.png,-1.1286379,13.91998,14.20024
ai-gen/midjourney-v5/r0ab7202ft.png,-1.2404504,7.6339393,7.888111
ai-gen/midjourney-v5/r040bf4a5t.png,1.7486818,10.633504,12.542625
ai-gen/midjourney-v5/r19be5c05t.png,-0.5311941,4.1184816,4.5869007
ai-gen/midjourney-v5/r00816405t.png,-1.7845281,8.713155,8.868364
ai-gen/midjourney-v5/r08307e1at.png,0.7049155,14.958821,16.065294
ai-gen/midjourney-v5/r1db5be20t.png,-1.2089549,12.583637,12.844855
ai-gen/midjourney-v5/r113b7fb4t.png,-3.3506255,8.305738,8.340209
ai-gen/midjourney-v5/r0d203f37t.png,0.8066914,8.991837,10.1676445
ai-gen/midjourney-v5/r11a7deb7t.png,-0.56724215,13.528207,13.977426
ai-gen/midjourney-v5/r19835fbft.png,-1.2309192,5.7390842,5.9960213
ai-gen/midjourney-v5/r1a11b3c0t.png,-1.9874647,8.25261,8.381072
ai-gen/midjourney-v5/r14a595b6t.png,0.057703584,2.9258816,3.6755052
ai-gen/midjourney-v5/r1aa63558t.png,0.766325,20.615765,21.763752
ai-gen/midjourney-v5/r1580c37ft.png,-2.073021,14.445614,14.564113
ai-gen/midjourney-v5/r192ae577t.png,1.0582402,12.545533,13.901705
ai-gen/midjourney-v5/r0ae68527t.png,0.21123704,4.172832,4.9856443
ai-gen/midjourney-v5/r0667a51ft.png,-1.37415,5.0445147,5.2713995
ai-gen/midjourney-v5/r1a7346d0t.png,-0.3569544,20.705112,21.235626
ai-gen/midjourney-v5/r0a808003t.png,0.091326326,6.758022,7.4984813
ai-gen/midjourney-v5/r15028ceft.png,-0.44446933,6.7026873,7.198573
ai-gen/midjourney-v5/r05d9d749t.png,-0.12347421,8.95459,9.587965
ai-gen/midjourney-v5/r1104e9e6t.png,-0.7511624,6.7689366,7.155803
ai-gen/midjourney-v5/r06a52b7bt.png,1.2476782,16.763905,18.264029
ai-gen/midjourney-v5/r1a0f5585t.png,-0.33449116,10.882247,11.422077
ai-gen/midjourney-v5/r02354285t.png,0.1279796,19.001244,19.760426
ai-gen/midjourney-v5/r0b0e2ba5t.png,-0.44853964,10.830908,11.324733
ai-gen/midjourney-v5/r12daa983t.png,-1.9261181,6.3553934,6.491641
ai-gen/midjourney-v5/r1f06581bt.png,0.55772614,19.133846,20.144245
ai-gen/midjourney-v5/r1db351a2t.png,-0.82188094,8.425714,8.790149
ai-gen/midjourney-v5/r1c028de8t.png,-0.818007,9.585284,9.950858
ai-gen/midjourney-v5/r11850456t.png,-0.9126923,10.771635,11.109142
ai-gen/midjourney-v5/r19ba7288t.png,-3.6018822,11.416798,11.443706
ai-gen/midjourney-v5/r00679daet.png,-2.0432844,7.0692983,7.191262
ai-gen/midjourney-v5/r179ed8d7t.png,-1.6135495,18.620855,18.802492
ai-gen/midjourney-v5/r065472d8t.png,0.38649765,10.244921,11.149896
ai-gen/midjourney-v5/r1889220ft.png,0.8480722,5.4780946,6.68553
ai-gen/midjourney-v5/r1c1e3ec9t.png,-1.930368,11.8041315,11.93962
ai-gen/midjourney-v5/r116fa8b7t.png,0.04911989,19.777504,20.495512
ai-gen/midjourney-v5/r1378de81t.png,-1.0775716,9.162936,9.455947
ai-gen/midjourney-v5/r15199ae3t.png,-0.019692153,12.864601,13.547953
ai-gen/midjourney-v5/r107730b5t.png,-0.168219,9.564465,10.177068
ai-gen/midjourney-v5/r1ead3024t.png,-1.124503,8.482243,8.763565
ai-gen/midjourney-v5/r0c925d34t.png,0.38781717,9.878733,10.784503
ai-gen/midjourney-v5/r1824034et.png,0.6569872,13.804224,14.878877
ai-gen/midjourney-v5/r0a779af2t.png,0.0890474,8.393069,9.131849
ai-gen/midjourney-v5/r0a72568ct.png,-0.81448704,5.809488,6.1770396
ai-gen/midjourney-v5/r12133015t.png,-1.4906706,17.569502,17.772623
ai-gen/midjourney-v5/r002fc3e2t.png,-2.9342825,18.063454,18.115257
ai-gen/midjourney-v5/r10e36316t.png,0.1311641,13.136842,13.897721
ai-gen/midjourney-v5/r08276bf9t.png,-0.77641594,14.581053,14.959525
ai-gen/midjourney-v5/r179ec4e8t.png,-0.28212497,15.807306,16.369307
ai-gen/midjourney-v5/r1ec70fd3t.png,0.5055698,9.400884,10.378483
ai-gen/midjourney-v5/r17f60607t.png,-1.2775016,12.48672,12.732591
ai-gen/midjourney-v5/r04a210b3t.png,-1.6765751,14.630042,14.801482
ai-gen/midjourney-v5/r146771d7t.png,-1.1610779,6.986156,7.258804
ai-gen/midjourney-v5/r10cf67d1t.png,0.17461029,10.104328,10.888609
ai-gen/midjourney-v5/r0141f0c9t.png,-0.4451777,7.434607,7.929967
ai-gen/midjourney-v5/r169c7350t.png,0.7080865,20.4222,21.530796
ai-gen/midjourney-v5/r1bcfab73t.png,-0.92587745,18.396229,18.72997
ai-gen/midjourney-v5/r05bf2f53t.png,1.0939285,12.0763,13.459087
ai-gen/midjourney-v5/r1a020c3ft.png,-1.2196672,13.000837,13.259602
ai-gen/midjourney-v5/r19d92967t.png,-0.6470538,9.31681,9.737907
ai-gen/midjourney-v5/r0207a52ct.png,-0.62446475,9.571709,10.00062
ai-gen/midjourney-v5/r0e661e0dt.png,-0.8794818,11.103545,11.450678
ai-gen/midjourney-v5/r0fbb5bc1t.png,1.2380631,11.124008,12.616683
ai-gen/midjourney-v5/r0aaa70c3t.png,-1.917449,8.624425,8.761581
ai-gen/midjourney-v5/r04eda41ct.png,-0.96067166,10.1351,10.459104
ai-gen/midjourney-v5/r1dd9d6bft.png,-0.34198532,10.099007,10.635727
ai-gen/midjourney-v5/r0f91360ct.png,-0.6660261,7.241258,7.656089
ai-gen/midjourney-v5/r0b1f92a9t.png,0.2483631,14.100167,14.925188
ai-gen/midjourney-v5/r13b45303t.png,-2.7330701,9.14226,9.205259
ai-gen/midjourney-v5/r1c1fef8ft.png,-0.92648923,14.55897,14.892539
ai-gen/midjourney-v5/r1023c21et.png,-1.047988,8.15109,8.451744
ai-gen/midjourney-v5/r13de1e12t.png,-1.1991138,9.377506,9.641014
ai-gen/midjourney-v5/r1b8b1b14t.png,-1.4970286,11.136507,11.338465
ai-gen/midjourney-v5/r110f894ft.png,0.16178319,7.852277,8.629794
ai-gen/midjourney-v5/r1f48d12dt.png,-1.1027753,14.521872,14.808516
ai-gen/midjourney-v5/r162b2209t.png,-1.0886933,13.887888,14.178059
ai-gen/midjourney-v5/r1c4ae120t.png,0.6051972,12.817792,13.858641
ai-gen/midjourney-v5/r15dfc1b8t.png,0.47913554,5.570732,6.5342216
ai-gen/midjourney-v5/r1810ba7at.png,-1.6962339,15.712793,15.881162
ai-gen/midjourney-v5/r1904147dt.png,-1.1224687,10.076312,10.358093
ai-gen/midjourney-v5/r1900f7c7t.png,-0.8877331,16.173183,16.517899
ai-gen/midjourney-v5/r12a97b08t.png,-2.1995656,12.7112255,12.816352
ai-gen/midjourney-v5/r0b50b69ct.png,-0.65780616,8.093326,8.510815
ai-gen/midjourney-v5/r06b161adt.png,1.066368,18.889202,20.251411
ai-gen/midjourney-v5/r056d6bebt.png,-0.7040756,14.699139,15.100974
ai-gen/midjourney-v5/r1468a9e1t.png,-1.2882801,14.946413,15.189943
ai-gen/midjourney-v5/r19183258t.png,-1.4389007,21.409348,21.622189
ai-gen/midjourney-v5/r0c1de5e1t.png,0.31062624,8.378141,9.238747
ai-gen/midjourney-v5/r042d7b17t.png,1.0323837,12.434839,13.771881
ai-gen/midjourney-v5/r0a5d7cb6t.png,-0.07259193,10.305168,10.962694
ai-gen/midjourney-v5/r19fe3107t.png,-3.1588724,10.002834,10.044432
ai-gen/midjourney-v5/r0bbd0b0et.png,-1.4752933,11.270697,11.476665
ai-gen/midjourney-v5/r09c8e042t.png,-0.2751721,15.074821,15.639818
ai-gen/midjourney-v5/r12c1798bt.png,-0.10974294,10.407505,11.047299
ai-gen/midjourney-v5/r10ab8058t.png,-1.542649,9.561958,9.755738
ai-gen/midjourney-v5/r01d9da09t.png,-1.412127,3.9223678,4.144268
ai-gen/midjourney-v5/r1e79c6f9t.png,-0.056022316,19.625635,20.291164
ai-gen/midjourney-v5/r015b453ft.png,0.4611679,9.959989,10.910102
ai-gen/midjourney-v5/r033daaa0t.png,-0.8977456,12.455929,12.797736
ai-gen/midjourney-v5/r056c0ee6t.png,-0.24519858,18.782616,19.36066
ai-gen/midjourney-v5/r059ce7d0t.png,-0.321383,7.8647738,8.410247
ai-gen/midjourney-v5/r0ea0825ft.png,0.6852946,8.04179,9.135387
ai-gen/midjourney-v5/r0f8e5907t.png,-0.013556927,8.647999,9.334477
ai-gen/midjourney-v5/r1cfc8ddat.png,-2.4808,8.289161,8.369539
ai-gen/midjourney-v5/r163317d6t.png,0.27824882,11.562858,12.404781
ai-gen/midjourney-v5/r0515a051t.png,0.2376295,19.827267,20.64627
ai-gen/midjourney-v5/r0bbbb097t.png,-0.5988198,12.534674,12.972582
ai-gen/midjourney-v5/r1b165d45t.png,-1.2530131,9.840937,10.092208
ai-gen/midjourney-v5/r133c5a52t.png,-0.74530214,12.749646,13.138028
ai-gen/midjourney-v5/r1cde4afbt.png,-0.4480551,16.835844,17.329851
ai-gen/midjourney-v5/r02189767t.png,-1.5724323,14.058032,14.246617
ai-gen/midjourney-v5/r116825e2t.png,0.57592976,19.504236,20.526249
ai-gen/midjourney-v5/r050e1024t.png,-0.55907565,10.244094,10.696288
ai-gen/midjourney-v5/r0b3979d0t.png,-0.22428325,9.519325,10.106638
ai-gen/midjourney-v5/r0c0d0adct.png,-1.0787069,13.504467,13.797163
ai-gen/midjourney-v5/r0341853dt.png,-0.5122145,14.630431,15.099915
ai-gen/midjourney-v5/r101d6690t.png,-0.9096941,12.542284,12.880647
ai-gen/midjourney-v5/r15d1c836t.png,-0.40861872,5.9854617,6.496031
ai-gen/midjourney-v5/r1b6c1adbt.png,-0.60428095,12.429628,12.8656025
ai-gen/midjourney-v5/r191488c6t.png,0.010745257,10.406059,11.104609
ai-gen/midjourney-v5/r0a54ed98t.png,-2.0172868,11.915176,12.04006
ai-gen/midjourney-v5/r0897d8aat.png,-1.1070943,21.994205,22.279774
ai-gen/midjourney-v5/r0a19cb85t.png,-0.79399943,4.5471725,4.923431
ai-gen/midjourney-v5/r06c4bcb9t.png,-0.15689072,19.045341,19.663116
ai-gen/midjourney-v5/r1c5ec853t.png,-0.68214047,11.011842,11.420994
ai-gen/midjourney-v5/r0b0cd69et.png,0.94387186,2.758497,4.0756583
ai-gen/midjourney-v5/r1717ae55t.png,-0.03571847,4.52968,5.210409
ai-gen/midjourney-v5/r008ed083t.png,-0.39261368,12.01483,12.530818
ai-gen/midjourney-v5/r137f062ft.png,0.44323882,17.809902,18.749027
ai-gen/midjourney-v5/r1419078bt.png,0.025791943,15.9164505,16.622578
ai-gen/midjourney-v5/r0b76b82ft.png,-0.5680535,15.498203,15.947128
ai-gen/midjourney-v5/r0ed16e26t.png,-1.8401624,3.8118877,3.96229
ai-gen/midjourney-v5/r171eeaf8t.png,-0.93198097,11.470736,11.8027525
ai-gen/midjourney-v5/r1db1c478t.png,-1.3844353,7.141479,7.365153
ai-gen/midjourney-v5/r0db6cc31t.png,-0.20942014,12.655131,13.249042
ai-gen/midjourney-v5/r01c95f68t.png,-0.8824613,16.19674,16.542994
ai-gen/midjourney-v5/r0372042dt.png,-0.8242929,10.086577,10.450223
ai-gen/midjourney-v5/r1c717a46t.png,-0.9370352,9.448623,9.779235
ai-gen/midjourney-v5/r17217693t.png,0.033624798,15.432909,16.14301
ai-gen/midjourney-v5/r19d72b0ct.png,-1.5847526,6.071155,6.258026
ai-gen/midjourney-v5/r197770adt.png,-0.5033912,19.759802,20.2326
ai-gen/midjourney-v5/r0f2e6baft.png,-1.1340379,14.872099,15.151042
ai-gen/midjourney-v5/r04eb0d0ft.png,-0.6233294,22.703827,23.13311
ai-gen/midjourney-v5/r1f1a9df4t.png,-1.3329959,15.02727,15.261303
ai-gen/midjourney-v5/r0dd7b354t.png,-1.0459507,12.77993,13.08104
